종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"053690","한미글로벌","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"10957550","500","5478775000","원(KRW)","윤요현, 박서영","02-3429-6300","서울특별시 강남구 테헤란로87길 36 도심공항타워 층"
"042700","한미반도체","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"51501501","200","12716420500","원(KRW)","곽동신","032-571-9100","인천광역시 서구 가좌로30번길 14 "
"008930","한미사이언스","KOSPI",,,"116409","기타 금융업","12",,"67304611","500","33652305500","원(KRW)","송영숙, 임종윤(각자대표)","02-410-9114","경기도 화성시 팔탄면 무하로 214 한미약품(주) 팔탄공단"
"128940","한미약품","KOSPI",,,"032102","의약품 제조업","12",,"12078282","2500","30195705000","원(KRW)","우종수, 권세창","031-356-3311","경기도 화성시  팔탄면 무하로 214 "
"009240","한샘","KOSPI",,,"074604","생활용품 도매업","12",,"23533928","1000","23533928000","원(KRW)","조창걸, 강승수","02-6470-3114","경기도 안산시 단원구 번영2로 144 "
"020000","한섬","KOSPI",,,"031401","봉제의복 제조업","12",,"24630000","500","12315000000","원(KRW)","김민덕","02-3416-2000","서울특별시 강남구  도산대로 523 한섬빌딩"
"003680","한성기업","KOSPI",,,"031002","수산물 가공 및 저장 처리업","12",,"6209515","5000","31047575000","원(KRW)","임우근,임준호(각자대표)","051-410-7100","부산광역시 영도구  태종로 63 "
"105630","한세실업","KOSPI",,,"031401","봉제의복 제조업","12",,"40000000","500","20000000000","원(KRW)","김익환, 조희선","02-3779-0779","서울특별시 영등포구 은행로 29 정우빌딩 "
"069640","한세엠케이","KOSPI",,,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"12909322","500","6454661000","원(KRW)","김동녕, 김지원(각자 대표이사)","02-2142-5000","서울특별시 강남구  논현로 633 "
"016450","한세예스24홀딩스","KOSPI",,,"031401","봉제의복 제조업","12",,"40000000","500","20000000000","원(KRW)","김동녕, 김석환(각자 대표이사)","02-3779-0800","서울특별시 영등포구 은행로 30 중소기업중앙회 6층 "
"009180","한솔로지스틱스","KOSPI",,,"085209","기타 운송관련 서비스업","12",,"27477425","500","14340941000","원(KRW)","황규호","02-3287-7400","서울특별시 중구 을지로 100 파인애비뉴 B동 22층 "
"213500","한솔제지","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"23800576","5000","119002880000","원(KRW)","한철규","02-3287-6040","서울특별시 중구 을지로 100 비동 (을지로2가, 파인애비뉴) "
"014680","한솔케미칼","KOSPI",,,"032001","기초 화학물질 제조업","12",,"11295195","5000","56475975000","원(KRW)","박원환","02-2152-2326","서울특별시 강남구 테헤란로 513K Tower 7F / 8F "
"004710","한솔테크닉스","KOSPI",,,"032602","전자부품 제조업","12",,"32109878","5000","160549390000","원(KRW)","박현순","02-3287-7903","서울특별시 중구 을지로 100 "
"010420","한솔피엔에스","KOSPI",,,"074607","기타 전문 도매업","12",,"20493012","500","10246506000","원(KRW)","강준석","02-6005-4534","서울특별시 중구 퇴계로 213 일흥빌딩 5층 "
"004150","한솔홀딩스","KOSPI",,,"116409","기타 금융업","12",,"42008577","1000","42008577000","원(KRW)","이재희","02-3287-6875","서울특별시 중구 을지로 100 파인애비뉴 B동 24층 "
"025750","한솔홈데코","KOSPI",,,"031601","제재 및 목재 가공업","12",,"80565149","1000","83765149000","원(KRW)","김경록","02-3284-3881","서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 "
"004960","한신공영","KOSPI",,,"064101","건물 건설업","12",,"11570702","5000","57853510000","원(KRW)","태기전,최문규","02-3393-3114","경기도 용인시 처인구  백암면 덕평로 82 "
"011700","한신기계공업","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"32446151","500","16223075500","원(KRW)","최영민","031-491-3911","경기도 안산시 단원구  해봉로330번길 23 신길동"
"001750","한양증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"12728534","5000","66267670000","원(KRW)","임재택","02-3770-5000","서울 영등포구 여의도동 34-11"
"018880","한온시스템","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"533800000","100","53380000000","원(KRW)","각자대표집행임원 2인
- 성민석(대표집행임원)
- 너달 쿠추카야(대표집행임원)","042-930-6114","대전광역시 대덕구  신일서로 95 "
"009420","한올바이오파마","KOSPI",,,"032102","의약품 제조업","12",,"52240638","500","26120319000","원(KRW)","박승국,윤재춘(공동대표이사)","042-932-5997","대전광역시 대덕구  상서당1길 43  "
"014130","한익스프레스","KOSPI",,,"084903","도로 화물 운송업","12",,"12000000","500","6000000000","원(KRW)","이재헌, 이석환  (각자대표)","02-3400-5474","경기도 화성시 양감면 초록로 103 (주)한익스프레스"
"300720","한일시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"6926154","5000","34630770000","원(KRW)","허기수, 전근식","02-531-7000","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"002220","한일철강","KOSPI",,,"032401","1차 철강 제조업","12",,"24882353","500","12441176500","원(KRW)","엄정헌","02-2267-6161","서울특별시 중구  퇴계로27길 28 (한영빌딩 9층)"
"006390","한일현대시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"16821290","5000","84106450000","원(KRW)","장오봉","02-520-2114","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"003300","한일홀딩스","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"28815780","1000","31342450000","원(KRW)","허기호, 전근식(각자대표)","02-550-7901","서울특별시 서초구 효령로 275 서초동 1587 한일시멘트빌딩"
"051600","한전KPS","KOSPI",,,"064203","전기 및 통신 공사업","12",,"45000000","200","9000000000","원(KRW)","김범년","061-345-2000","전라남도 나주시 문화로 211 -"
"052690","한전기술","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"38220000","200","7644000000","원(KRW)","이배수","054-421-3114","경상북도 김천시 혁신로 269 (율곡동)"
"130660","한전산업","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"32600000","500","16300000000","원(KRW)","김평환","02-2250-2700","서울특별시 중구  서소문로 115 한산빌딩 "
"002320","한진","KOSPI",,,"084903","도로 화물 운송업","12",,"14947628","5000","74738140000","원(KRW)","류경표, 노삼석","02-728-5114","서울특별시 중구 남대문로 63 한진빌딩 "
"097230","한진중공업","KOSPI",,,"064102","토목 건설업","12",,"83274281","5000","416371405000","원(KRW)","이병모","051-410-3114","부산광역시 영도구  태종로 233 한진중공업"
"003480","한진중공업홀딩스","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"29529812","5000","155149060000","원(KRW)","조남호, 조원국","02-2049-2395","경기도 남양주시 별내3로 391 관리동 1층"
"180640","한진칼","KOSPI",,,"085101","항공 여객 운송업","12",,"66262510","2500","166998190000","원(KRW)","조원태, 석태수","02-726-6166","서울특별시 중구 소공로 88 (소공동)"
"005110","한창","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"66790269","500","33395134500","원(KRW)","최 승 환","02-850-6545","부산광역시 연제구 중앙대로 1052 501호(연산동)"
"009460","한창제지","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"59667486","500","29833743000","원(KRW)","김길수","055-370-2000","경상남도 양산시  웅상대로 1564 (주)한창제지"
"000880","한화","KOSPI",,,"032004","기타 화학제품 제조업","12",,"74958735","5000","489550145000","원(KRW)","금춘수, 옥경석","02-729-1114","서울특별시 중구  청계천로 86 24층"
"088350","한화생명","KOSPI",,,"116501","보험업","12",,"868530000","5000","4342650000000","원(KRW)","여승주","02-789-5114","서울특별시 영등포구 63로 50 "
"000370","한화손해보험","KOSPI",,,"116501","보험업","12",,"116738915","5000","583694575000","원(KRW)","강성수","02-1566-8000","서울특별시 영등포구  여의대로 56 한화손해보험(주)"
"009830","한화솔루션","KOSPI",,,"032001","기초 화학물질 제조업","12",,"159864497","5000","821170655000","원(KRW)","이구영, 김희철, 류두형, 김동관","02-729-2700","서울특별시 중구 청계천로 86 한화빌딩 "
"272210","한화시스템","KOSPI",,,"032602","전자부품 제조업","12",,"110230389","5000","551151945000","원(KRW)","김연철","02-729-4605","경상북도 구미시 1공단로 244 "
"012450","한화에어로스페이스","KOSPI",,,"033103","항공기,우주선 및 부품 제조업","12",,"50630000","5000","265650000000","원(KRW)","Shin Hyun Woo","055-260-2114","경상남도 창원시 성산구  창원대로 1204 "
"003530","한화투자증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"214547775","5000","1096738875000","원(KRW)","권희백","02-3772-7000","서울특별시 영등포구  여의대로 56 한화증권빌딩 한화투자증권 주식회사"
"195870","해성디에스","KOSPI",,,"032602","전자부품 제조업","12",,"17000000","5000","85000000000","원(KRW)","조병학","07047610000","경상남도 창원시 성산구 웅남로 726 "
"101530","해태제과식품","KOSPI",,,"031007","기타 식품 제조업","12",,"29116822","500","14558411000","원(KRW)","신정훈","02-709-7766","충청남도 천안시 서북구 성거읍 천흥8길 67-26 "
"143210","핸즈코퍼레이션","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"21863268","500","10931634000","원(KRW)","승현창","032-870-9600","인천광역시 서구 가정로37번길 50 "
"000720","현대건설","KOSPI",,,"064102","토목 건설업","12",,"111355765","5000","557273105000","원(KRW)","이원우","02-746-1114","서울특별시 종로구  율곡로 75 "
"267270","현대건설기계","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"19700793","5000","98503965000","원(KRW)","공기영","031-8006-6000","서울특별시 종로구 율곡로 75 "
"005440","현대그린푸드","KOSPI",,,"074701","종합 소매업","12",,"97704482","500","48852241000","원(KRW)","박홍진 (단독 대표이사)","031-525-2233","경기도 용인시 수지구 문인로 30 "
"086280","현대글로비스","KOSPI",,,"085209","기타 운송관련 서비스업","12",,"37500000","500","18750000000","원(KRW)","김정훈","02-6191-9114","서울특별시 강남구 테헤란로 301 -"
"064350","현대로템","KOSPI",,,"033102","철도장비 제조업","12",,"109142293","5000","545711465000","원(KRW)","이용배","055-273-1341","경상남도 창원시 의창구  창원대로 488 "
"079430","현대리바트","KOSPI",,,"033201","가구 제조업","12",,"20535282","1000","20535282000","원(KRW)","윤기철","02-3480-8001","경기도 용인시 처인구  남사면 경기동로 316 리바트"
"012330","현대모비스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"95054694","5000","490969315000","원(KRW)","정의선, 박정국","02-2018-5114","서울 강남구 역삼1동 로담코빌딩 140-2"
"010620","현대미포조선","KOSPI",,,"033101","선박 및 보트 건조업","12",,"39942149","5000","199710745000","원(KRW)","신현대","052-250-3114","울산광역시 동구 방어진순환도로 100 (주)현대미포조선"
"069960","현대백화점","KOSPI",,,"074701","종합 소매업","12",,"23402441","5000","117012205000","원(KRW)","정지선, 장호진, 김형종 (각자대표)","02-549-2233","서울특별시 강남구 테헤란로98길 12 -"
"004560","현대비앤지스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"15078811","5000","75943315000","원(KRW)","- 정일선","055-268-4114","경상남도 창원시 성산구  적현로 124 "
"004310","현대약품","KOSPI",,,"032102","의약품 제조업","11",,"32000000","500","16000000000","원(KRW)","이상준","041-570-5114","충청남도 천안시 동남구  풍세면 잔다리길 55 "
"322000","현대에너지솔루션","KOSPI",,,"032601","반도체 제조업","12",,"11200000","5000","56000000000","원(KRW)","강철호","1522-5001","경기도 성남시 분당구 분당로 55, 4층 퍼스트타워 "
"017800","현대엘리베이터","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"40815191","5000","212235955000","원(KRW)","송승봉","031-644-5114","경기도 이천시  부발읍 경충대로 2091 현대엘리베이터(주)"
"307950","현대오토에버","KOSPI",,,"105802","소프트웨어 개발 및 공급업","12",,"21000000","500","10500000000","원(KRW)","오일석","02-6296-6000","서울특별시 강남구 테헤란로 510 루첸타워"
"011210","현대위아","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"27195083","5000","135975415000","원(KRW)","김경배","055-280-9114","경상남도 창원시 성산구  정동로 153 "
"267260","현대일렉트릭","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"36047135","5000","180235675000","원(KRW)","조 석","02-746-7545","서울특별시 종로구 율곡로 75 "
"005380","현대자동차","KOSPI",,,"033001","자동차용 엔진 및 자동차 제조업","12",,"213668187","5000","1488993125000","원(KRW)","정의선, 하언태(각자 대표이사)","02-3464-1114","서울특별시 서초구  헌릉로 12 "
"004020","현대제철","KOSPI",,,"032401","1차 철강 제조업","12",,"133445785","5000","667228925000","원(KRW)","안동일","032-760-2114","인천광역시 동구  중봉대로 63 "
"011760","현대종합상사","KOSPI",,,"074608","상품 종합 도매업","12",,"13228966","5000","66144830000","원(KRW)","정몽혁","02-390-1114","서울특별시 종로구 율곡로2길 25 연합미디어센터빌딩 16층"
"267250","현대중공업지주","KOSPI",,,"031902","석유 정제품 제조업","12",,"15798617","5000","81433085000","원(KRW)","권오갑","02-746-7403","서울특별시 종로구 율곡로 75 현대빌딩 14층"
"001500","현대차증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"29337111","5000","146685555000","원(KRW)","최병철","02-3787-2114","서울특별시 영등포구 국제금융로2길 28 현대차증권"
"227840","현대코퍼레이션홀딩스","KOSPI",,,"074603","음·식료품 및 담배 도매업","12",,"9100836","5000","45504180000","원(KRW)","장안석","02-390-1568","서울특별시 종로구 율곡로2길 25 "
"126560","현대퓨처넷","KOSPI",,,"106002","텔레비전 방송업","12",,"112876596","500","56438298000","원(KRW)","류성택","02-1877-8000","서울특별시 서초구  반포대로 19 에이치씨엔빌딩"
"001450","현대해상","KOSPI",,,"116501","보험업","12",,"89400000","500","44700000000","원(KRW)","조용일, 이성재","02-1588-5656","서울 종로구 세종로 현대해상화재보험빌딩 "
"057050","현대홈쇼핑","KOSPI",,,"074709","무점포 소매업","12",,"12000000","5000","60000000000","원(KRW)","정교선,강찬석(각자 대표이사)","02-2143-2000","서울특별시 강동구  올림픽로70길 34 "
"093240","형지엘리트","KOSPI",,,"031401","봉제의복 제조업","06",,"31154798","500","15577399000","원(KRW)","최병오","032-454-8404","인천광역시 연수구 송도과학로16번길 13-25 
(송도동)"
"003010","혜인","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"12712747","500","6356373500","원(KRW)","원경희","02-3498-4500","서울특별시 서초구  동산로 86 혜인빌딩"
"111110","호전실업","KOSPI",,,"031401","봉제의복 제조업","12",,"8000000","500","4657880000","원(KRW)","박용철
박진호","02-706-6613","서울특별시 마포구 마포대로 19 신화빌딩, 11층, 12층 "
"008770","호텔신라","KOSPI",,,"074708","기타 상품 전문 소매업","12",,"39248121","5000","200000000000","원(KRW)","이부진","02-2233-3131","서울특별시 중구 동호로 249 (주) 호텔신라"
"002460","화성산업","KOSPI",,,"064101","건물 건설업","12",,"12450800","5000","62254000000","원(KRW)","이홍중,이종원","053-767-2111","대구광역시 수성구  동대구로 111 "
"013520","화승알앤에이","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"69044875","500","34522437500","원(KRW)","현지호,이정두","055-370-3331-4","경상남도 양산시  충렬로 61 "
"241590","화승엔터프라이즈","KOSPI",,,"031502","신발 및 신발 부분품 제조업","12",,"60536670","500","30268335000","원(KRW)","이계영","02-588-8042","부산광역시 연제구 중앙대로 1079 장천빌딩 6층 (연산동, 장천빌딩)"
"006060","화승인더스트리","KOSPI",,,"032202","플라스틱제품 제조업","12",,"55320000","500","27660000000","원(KRW)","대표이사 현석호","051-311-0081","부산광역시 연제구 중앙대로 1079 장천빌딩 6층"
"010690","화신","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"34920410","500","17460205000","원(KRW)","정서진, 장의호","054-330-5400","경상북도 영천시  도남공단길 94-2 "
"133820","화인베스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"29550000","500","16050000000","원(KRW)","장재훈","055-259-2000","경상남도 창녕군 창녕읍 창밀로 259-33 "
"010660","화천기계","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"22000000","500","11000000000","원(KRW)","권영열, 권형석","02-523-7766","서울특별시 서초구  방배로 46 "
"000850","화천기공","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"2200000","5000","11000000000","원(KRW)","각자대표이사 권영두, 권영렬","062-951-5111","광주광역시 광산구 하남산단4번로 123-17 (장덕동) 화천기공(주)"
"016580","환인제약","KOSPI",,,"032102","의약품 제조업","12",,"18600070","500","9700035000","원(KRW)","이광식, 이원범(각자 대표이사)","02-405-3000","서울특별시 송파구 법원로6길 11 (문정동, 환인빌딩)"
"032560","황금에스티","KOSPI",,,"032402","1차 비철금속 제조업","12",,"14000000","500","7000000000","원(KRW)","김종현","02-6121-4600","경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티"
"004800","효성","KOSPI",,,"116409","기타 금융업","12",,"21071025","5000","105355125000","원(KRW)","Hyun-Joon Cho, Kyoo-Young Kim","02-707-7000","서울특별시 마포구  마포대로 119 (공덕동) "
"094280","효성 ITX","KOSPI",,,"147509","기타 사업지원 서비스업","12",,"11558200","500","5779100000","원(KRW)","남경환","02-2102-8400","서울특별시 영등포구  선유동2로 57 이레빌딩 15층"
"298040","효성중공업","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"9324548","5000","46622740000","원(KRW)","김동우/요코타 타케시","02-707-7000","서울특별시 마포구 마포대로 119 효성빌딩 "
"298050","효성첨단소재","KOSPI",,,"032005","화학섬유 제조업","12",,"4479948","5000","22399740000","원(KRW)","황정모","02-707-7000","서울특별시 마포구 마포대로 119 효성빌딩 "
"298020","효성티앤씨","KOSPI",,,"032005","화학섬유 제조업","12",,"4327682","5000","21638410000","원(KRW)","김용섭","02-707-7000","서울특별시 마포구 마포대로 119 "
"298000","효성화학","KOSPI",,,"032001","기초 화학물질 제조업","12",,"3190126","5000","15950630000","원(KRW)","이건종","02-2146-5500","서울특별시 서초구 반포대로 235 "
"093370","후성","KOSPI",,,"032001","기초 화학물질 제조업","12",,"92606819","500","46303409500","원(KRW)","송한주, 김용민","031-627-4328","경기도 화성시  팔탄면 현대기아로 72-37 "
"081660","휠라홀딩스","KOSPI",,,"074604","생활용품 도매업","12",,"60752222","1000","61674420000","원(KRW)","윤근창","02-1577-3472","서울특별시 강동구 천호대로 1077 이스트센트럴타워15층,16층,17층,18층"
"005870","휴니드테크놀러지스","KOSPI",,,"032604","통신 및 방송 장비 제조업","12",,"14116015","5000","70580075000","원(KRW)","신종석","032-457-6000","인천광역시 연수구  벤처로 87 "
"079980","휴비스","KOSPI",,,"032005","화학섬유 제조업","12",,"34500000","5000","172500000000","원(KRW)","신유동","02-2189-4567","서울특별시 강남구  학동로 343 "
"005010","휴스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"7621668","5000","38108340000","원(KRW)","박훈","02-828-9000","서울특별시 강남구  테헤란로 512 (대치동, 신안빌딩 14층)"
"069260","휴켐스","KOSPI",,,"032004","기타 화학제품 제조업","12",,"40878588","1000","40878588000","원(KRW)","신진용","02-2262-0600","서울특별시 중구  퇴계로 173 19층"
"000540","흥국화재","KOSPI",,,"116501","보험업","12",,"64242645","5000","325821225000","원(KRW)","권중원","02-2002-6000","서울특별시 종로구 새문안로 68 "
"003280","흥아해운","KOSPI",,,"085001","해상 운송업","12",,"116732559","500","58366279500","원(KRW)","이환구","02-3449-3000","서울특별시 중구 남대문로9길 39 서울시 중구 남대문로9길 39(을지로1가, 부림빌딩) 8층"
