종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"037350","성도이엔지","KOSDAQ","벤처기업부",,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"15470000","500","7735000000","원(KRW)","서인수, 강창열(각자대표이사)","02  -6244-5200","서울특별시 강남구 영동대로106길 42 "
"081580","성우전자","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"15508143","500","7754071500","원(KRW)","오준호,조일현(각자 대표이사)","031-362-3100","경기도 안산시 단원구 번영로 68 (성곡동, 시화공단 4마 606호)"
"045300","성우테크론","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"9405602","500","4702801000","원(KRW)","박찬홍","055-279-8400","경남 창원시 성산구 성주동 24-6 "
"015750","성우하이텍","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"80000000","500","40000000000","원(KRW)","이명근, 이문용(각자대표)","070-7477-5450","부산광역시 기장군  정관면 농공길 2-9 (주)성우하이텍 "
"080470","성창오토텍","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"7300000","500","3650000000","원(KRW)","이병진","031-650-5400","경기도 안성시  원곡면 청원로 1785-14 "
"043260","성호전자","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"52696165","500","26348082500","원(KRW)","박현남","(02)855-5931","서울특별시 금천구  가산디지털1로 205-17 "
"148150","세경하이테크","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"11642000","500","5821000000","원(KRW)","이영민","031-204-7200","경기도 수원시 권선구 산업로155번길 128 "
"053060","세동","KOSDAQ","관리종목(소속부없음)",,"033003","자동차 신품 부품 제조업","12",,"12128974","500","6064487000","원(KRW)","윤정상","051-796-7161","부산광역시 기장군  장안읍 장안산단 8로 8 "
"017510","세명전기","KOSDAQ","중견기업부",,"032509","기타 금속 가공제품 제조업","12",,"15246000","500","7623000000","원(KRW)","권재기, 권철현","051 -316 -6887","부산광역시 사상구 대동로 188 "
"214310","세미콘라이트","KOSDAQ","투자주의환기종목(소속부없음)",,"032601","반도체 제조업","12",,"39826913","500","19913456500","원(KRW)","박일홍, 손성진(각자대표)","031-282-6425","경기도 용인시 기흥구 원고매로2번길 49(고매동) "
"011560","세보엠이씨","KOSDAQ","우량기업부",,"064202","건물설비 설치 공사업","12",,"10530000","500","5265000000","원(KRW)","김우영, 김진호(각자 대표이사)","02 - 2046 - 7922","서울특별시 서초구  효령로 341 "
"100700","세운메디칼","KOSDAQ","우량기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"43800000","100","4380000000","원(KRW)","이재희","041-584-2903","충청남도 천안시 서북구  입장면 도림길 60 (주)세운메디칼 "
"234100","세원","KOSDAQ","벤처기업부",,"033003","자동차 신품 부품 제조업","12",,"26789194","100","2678919400","원(KRW)","조현우","031-615-6710","경기도 평택시 산단로64번길 56 &nbsp"
"024830","세원물산","KOSDAQ","관리종목(소속부없음)",,"033003","자동차 신품 부품 제조업","12",,"8350000","500","4175000000","원(KRW)","김도현","053 -582 -5161","경상북도 영천시 도남공단길 53 "
"258830","세종메디칼","KOSDAQ","벤처기업부",,"032701","의료용 기기 제조업","12",,"6777741","500","3388870500","원(KRW)","정현국","031-945-8191","경기도 파주시 신촌2로 11 "
"036630","세종텔레콤","KOSDAQ","중견기업부",,"106102","전기 통신업","12",,"600326126","500","300163063000","원(KRW)","김형진, 유기윤(각자대표)","02-3415-4935","서울특별시 강동구 상일로10길 36세종텔레콤 지식산업센터 "
"039310","세중","KOSDAQ","중견기업부",,"147502","여행사 및 기타 여행보조 서비스업","12",,"18121667","500","9060833500","원(KRW)","천신일,천세전","02-2126-7777","서울특별시 종로구 창경궁로 143 세중타워 6층"
"067770","세진티에스","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"8396593","500","4198296500","원(KRW)","김인식","(031)650-3700","경기도 안성시  원곡면 지문로 51-43 "
"053450","세코닉스","KOSDAQ","중견기업부",,"032703","사진장비 및 광학기기 제조업","12",,"13363439","500","6681719500","원(KRW)","박은경","031-860-1000","경기도 동두천시  평화로2862번길 28 "
"234340","세틀뱅크","KOSDAQ","우량기업부",,"106309","기타 정보 서비스업","12",,"9267000","500","4633500000","원(KRW)","최종원","1600-5220","서울특별시 강남구 테헤란로34길 6, 9~10층 &nbsp;"
"252500","세화피앤씨","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"20743195","100","2074319500","원(KRW)","이훈구","02-555-4019","충청북도 진천군 초평면 은암길 36 -"
"347000","센코","KOSDAQ","기술성장기업부","기술성장기업","032602","전자부품 제조업","12",,"7770644","500","4282822000","원(KRW)","하승철","031-492-0445","경기도 오산시 외삼미로15번길 73 &nbsp"
"051980","센트럴바이오","KOSDAQ","투자주의환기종목(소속부없음)",,"032202","플라스틱제품 제조업","12",,"59884557","500","30192278500","원(KRW)","원대성","070-5153-3200","경기도 안양시 동안구 학의로 282 경기도 안양시 동안구 학의로 282(관양동,금강펜테리움IT타워 B동 617호)"
"331920","셀레믹스","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"8105648","500","4052824000","원(KRW)","김효기, 이용훈","02-6746-8067","서울특별시 금천구 가산디지털1로 131, A동 19층 및 20층 2004호 외 &nbsp"
"049180","셀루메드","KOSDAQ","투자주의환기종목(소속부없음)",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"34521481","500","17260740500","원(KRW)","유인수","02-3281-0471","서울특별시 금천구  디지털로 130 402(가산동, 에이스테크노타워 9차)"
"299660","셀리드","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"9698692","500","4849346000","원(KRW)","강창율","02-3285-7860","서울시 관악구 관악로 1 서울대학교 142동 5층 "
"268600","셀리버리","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"8185107","500","4092553500","원(KRW)","조대웅","02-3151-8900","서울특별시 마포구 성암로 189 "
"108860","셀바스AI","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"22055945","500","11027972500","원(KRW)","곽민철","02-852-7788","서울특별시 금천구 가산디지털1로 19 대륭테크노타운 18차 20층 "
"208370","셀바스헬스케어","KOSDAQ","벤처기업부",,"032701","의료용 기기 제조업","12",,"21680564","500","10840282000","원(KRW)","유병탁","042-864-4460","대전광역시 유성구 신성로 155 (신성동) "
"068760","셀트리온제약","KOSDAQ","중견기업부",,"032102","의약품 제조업","12",,"35810637","500","17905318500","원(KRW)","서정수","02-2216-3611","충청북도 청주시 청원구 오창읍 2산단로 82셀트리온제약 "
"091990","셀트리온헬스케어","KOSDAQ","우량기업부",,"074607","기타 전문 도매업","12",,"151809822","1000","151809822000","원(KRW)","김형기","032-850-6400","인천광역시 연수구 아카데미로51번길 19, 4층 "
"290690","소룩스","KOSDAQ","벤처기업부",,"032804","전구 및 조명장치 제조업","12",,"8158160","100","815816000","원(KRW)","김복덕","041-855-6847","충청남도 공주시 정안면 정안농공단지길 32-22 "
"053110","소리바다","KOSDAQ","벤처기업부",,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"98806986","500","49403493000","원(KRW)","조호견","02-562-7188","서울특별시 강남구 도산대로 549 6~10층(청담동, 블루펄빌딩) "
"950200","소마젠","KOSDAQ","외국기업(소속부없음)",,"137309","그외 기타 전문, 과학 및 기술 서비스업","12",,"18926523","0","0","미국달러(USD)","Ryan W. Kim (김운봉)","1-301-251-1007","1330 Piccard Drive, Suite 205, Rockville, MD 20850,USA &nbsp"
"032680","소프트센","KOSDAQ","중견기업부",,"074605","기계장비 및 관련 물품 도매업","12",,"35775801","500","17959329000","원(KRW)","얼티앤수(데이비드스미스)","02-2027-3800","서울특별시 서초구 반포대로 13 1층 (서초동, 아이티센빌딩)"
"258790","소프트캠프","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"24991284","100","2499128400","원(KRW)","배환국","031-697-4655","경기도 과천시 삼부골로 26 2층"
"066910","손오공","KOSDAQ","중견기업부",,"074607","기타 전문 도매업","12",,"26896161","500","13448080500","원(KRW)","김종완","02-2610-8750","경기도 부천시 원미구 안곡로 266 -"
"043100","솔고바이오","KOSDAQ","관리종목(소속부없음)",,"032701","의료용 기기 제조업","12",,"57759208","500","28879604000","원(KRW)","김일","031-610-4052","경기 평택시 서탄면 금암리 34-6 "
"154040","솔루에타","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"12980146","500","6490073000","원(KRW)","이상훈","031-508-2655","경기도 화성시 마도면 해운로 498-42 -"
"035610","솔본","KOSDAQ","중견기업부",,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"27345997","500","13672998500","원(KRW)","홍 기 태","02-580-2999","서울특별시 강남구  학동로95길 51 청담동,청담스포피아"
"357780","솔브레인","KOSDAQ","중견기업부",,"032004","기타 화학제품 제조업","12",,"7778566","500","3889283000","원(KRW)","강병창","031-719-0700","경기도 성남시 분당구 판교로255번길 34 "
"036830","솔브레인홀딩스","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"20964056","500","10482028000","원(KRW)","정지완","031 -719 -0700","경기도 성남시 분당구  판교로255번길 24 "
"304100","솔트룩스","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"5080915","500","2540457500","원(KRW)","이경일","02-2193-1600","서울특별시 강남구 언주로 538 &nbsp"
"086980","쇼박스","KOSDAQ","우량기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"62600000","500","31300000000","원(KRW)","김도수","02-3218-5500","서울특별시 강남구 도산대로 310(논현동) 916빌딩 7~9층 "
"050960","수산아이앤티","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"6751000","500","3375500000","원(KRW)","정석현, 이홍구(각자대표)","02)541-0073","서울특별시 강남구 밤고개로5길 13 (수서동, 수산빌딩) "
"084180","수성","KOSDAQ","관리종목(소속부없음)",,"032901","일반 목적용 기계 제조업","12",,"17916714","500","8958357000","원(KRW)","김대진, 김덕진 (각자 대표이사)","032-818-5160","인천광역시 서구 로봇랜드로249번길 46-39 "
"253840","수젠텍","KOSDAQ","기술성장기업부","기술성장기업","032103","의료용품 및 기타 의약 관련제품 제조업","12",,"15294966","500","7647483000","원(KRW)","손미진","043-710-2884","대전광역시 유성구 테크노2로 187 216호 "
"058530","슈펙스비앤피","KOSDAQ","관리종목(소속부없음)",,"074604","생활용품 도매업","12",,"130784286","500","65392143000","원(KRW)","윤강혁","031-628-2603","경기 안산시 단원구 성곡동 728-3 시화공단 4바 204호 "
"236200","슈프리마","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"7193273","500","3596636500","원(KRW)","문영수","031-783-4505","경기도 성남시 분당구 정자일로 248, 16층 "
"317770","슈프리마아이디","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"3032020","500","1516010000","원(KRW)","박보건","031-710-2403","경기도 성남시 중원구 사기막골로62번길 37 1207호 (상대원동, 스타타워) "
"094840","슈프리마에이치큐","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"10471840","500","5235920000","원(KRW)","이재원","031-783-4505","경기도 성남시 분당구  정자일로 248 파크뷰 16층"
"192440","슈피겐코리아","KOSDAQ","우량기업부",,"033309","그외 기타 제품 제조업","12",,"6216363","500","3108181500","원(KRW)","김대영","02-6713-6041","서울특별시 강남구 봉은사로 446 슈피겐HQ "
"099440","스맥","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"30734609","500","15367304500","원(KRW)","최영섭","055-340-4800","경상남도 김해시 주촌면 골든루트로 157-10 "
"033790","스카이문스테크놀로지","KOSDAQ","관리종목(소속부없음)",,"032604","통신 및 방송 장비 제조업","12",,"17117100","500","8558550000","원(KRW)"," 장푸(Zhang Pu)","031-345-5100","경기도 안양시 동안구 부림로 17041-13 "
"131100","스카이이앤엠","KOSDAQ","투자주의환기종목(소속부없음)",,"074608","상품 종합 도매업","06",,"40682403","100","4068240300","원(KRW)","박현서, 박장호(공동대표)","042-825-8630","충청남도 금산군 추부면 금산로 2423-16 리켐(주)- "
"159910","스킨앤스킨","KOSDAQ","관리종목(소속부없음)",,"032004","기타 화학제품 제조업","12",,"139052735","100","13905273500","원(KRW)","서세환","070-5073-4910","경기도 파주시 문산읍 돈유2로 14-1 씨동"
"158310","스타모빌리티","KOSDAQ","관리종목(소속부없음)",,"032902","특수 목적용 기계 제조업","12",,"12071642","500","6035821000","원(KRW)","이강세","031-8085-0700","경기도 안산시 상록구 수인로 736 -"
